CHEM_ID	LIB_ID	COMP_ID	CHRO_LIB_ENTRY_ID	SUPER_PATHWAY	SUB_PATHWAY	PATHWAY_SORTORDER	TYPE	INCHIKEY	SMILES	CHEMICAL_NAME	PLOT_NAME	CAS	CHEMSPIDER	HMDB	KEGG	PUBCHEM	PLATFORM
100001300	209	33937	126093	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	429	NAMED	NGEWQZIDQIYUNV-UHFFFAOYSA-N	OC(C(O)=O)C(C)C	alpha-hydroxyisovalerate	alpha-hydroxyisovalerate	600-37-3	90190	HMDB0000407		99823	Neg
100001393	400	34407	156109	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	359	NAMED	IGQBPDJNUXPEMT-UHFFFAOYSA-N	[O-]C(CC(C[N+](C)(C)C)OC(CC(C)C)=O)=O	isovalerylcarnitine (C5)	isovalerylcarnitine (C5)	31023-24-2	4932271	HMDB0000688	C20826	169235	Pos Early
100001452	209	35107	126956	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	358	NAMED	ZRQXMKMBBMNNQC-UHFFFAOYSA-N	O=C(O)CNC(CC(C)C)=O	isovalerylglycine	isovalerylglycine	16284-60-9	475516	HMDB00678		546304	Neg
100001509	400	45095	157090	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	402	NAMED	IHCPDBBYTYJYIL-UHFFFAOYSA-N	CCC(C)C(OC(CC([O-])=O)C[N+](C)(C)C)=O	2-methylbutyrylcarnitine (C5)	2-methylbutyrylcarnitine (C5)	31023-25-3	4932320	HMDB0000378		6426901	Pos Early
100001541	209	36746	128281	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	400	NAMED	RILPIWOPNGRASR-UHFFFAOYSA-N	O=C(C(C(CC)C)O)O	2-hydroxy-3-methylvalerate	2-hydroxy-3-methylvalerate	488-15-3	144317	HMDB0000317		164623	Neg
100001590	209	35437	128229	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	432	NAMED	DCICDMMXFIELDF-UHFFFAOYSA-N	O=C(O)CNC(C(C)C)=O	isobutyrylglycine	isobutyrylglycine (C4)	15926-18-8	9030891	HMDB0000730		10855600	Neg
100001597	400	35428	156182	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	405	NAMED	WURBQCVBQNMUQT-RMKNXTFCSA-N	[O-]C(CC(C[N+](C)(C)C)OC(/C(C)=C/C)=O)=O	tiglylcarnitine (C5:1-DC)	tiglyl carnitine (C5)	64191-86-2	17216200	HMDB0002366		22833596	Pos Early
100002458	305	57747	213342	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	372	NAMED	WKRBKYFIJPGYQC-DUXPYHPUSA-N	OC(C/C(C)=C/C(O)=O)=O	3-methylglutaconate	3-methylglutaconate	5746-90-7	1267861	HMDB0000522		1551553	Polar
100005850	400	46548	157257	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	380	NAMED	HFCPFJNSBPQJDP-UHFFFAOYSA-N	[O-]C(CC(C[N+](C)(C)C)OC(CC(C)CC(O)=O)=O)=O	3-methylglutarylcarnitine (2)	3-methylglutarylcarnitine (2)		113619	HMDB0000552		128145	Pos Early
100009275	400	53031	166248	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	416	NAMED	GFWWWKVGRZVWDS-UHFFFAOYSA-N	[O-]C(CC(C[N+](C)(C)C)OC(CC(C(O)=O)C)=O)=O	methylsuccinoylcarnitine	methylsuccinoylcarnitine						Pos Early
100010869	209	57547	212076	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	434	NAMED	AOWPAWLEXIYETE-UHFFFAOYSA-N	OC(C)(C(O)=O)C(C)O	"2,3-dihydroxy-2-methylbutyrate"	"2,3-dihydroxy-2-methylbutyrate"	14868-24-7	266858	HMDB0029576		301941	Neg
100020833	209	63120	221782	Amino Acid	"Leucine, Isoleucine and Valine Metabolism"	353	NAMED	GPPUPQFYDYLTIY-UHFFFAOYSA-N	CCCCCCC(C(O)=O)=O	2-ketocaprylate	2-ketocaprylate	328-51-8	60921	HMDB0013211		67600	Neg
452	209	33447	126083	Lipid	Long Chain Monounsaturated Fatty Acid	1551	NAMED	SECPZKHBENQXJG-FPLPWBNLSA-N	CCCCCC\C=C/CCCCCCCC(O)=O	palmitoleate (16:1n7)	palmitoleate (16:1n7)	373-49-9	393216	HMDB0003229	C08362	445638	Neg
1087	209	1552	125983	Lipid	Long Chain Monounsaturated Fatty Acid	1569	NAMED	DPUOLQHDNGRHBS-KTKRTIGZSA-N	OC(CCCCCCCCCCC\C=C/CCCCCCCC)=O	erucate (22:1n9)	erucate (22:1n9)	112-86-7	7924	HMDB0002068	C08316	"8216,5281116"	Neg
100001198	209	32418	125828	Lipid	Long Chain Monounsaturated Fatty Acid	1548	NAMED	YWWVWXASSLXJHU-WAYWQWQTSA-N	O=C(CCCCCCC/C=C\CCCC)O	myristoleate (14:1n5)	myristoleate (14:1n5)	544-64-9	4444564	HMDB0002000	C08322	5281119	Neg
100001277	209	33972	126131	Lipid	Long Chain Monounsaturated Fatty Acid	1562	NAMED	BBOWBNGUEWHNQZ-KTKRTIGZSA-N	O=C(O)CCCCCCCC/C=C\CCCCCCCC	10-nonadecenoate (19:1n9)	10-nonadecenoate (19:1n9)	73033-09-7	4471938	HMDB0013622		5312513	Neg
100001278	209	33971	126129	Lipid	Long Chain Monounsaturated Fatty Acid	1553	NAMED	GDTXICBNEOEPAZ-FPLPWBNLSA-N	O=C(O)CCCCCCCC/C=C\CCCCCC	10-heptadecenoate (17:1n7)	10-heptadecenoate (17:1n7)	29743-97-3	4471860	HMDB0060038		5312435	Neg
100001335	209	33587	143715	Lipid	Long Chain Monounsaturated Fatty Acid	1565	NAMED	BITHHVVYSMSWAG-KTKRTIGZSA-N	O=C(O)CCCCCCCCC/C=C\CCCCCCCC	eicosenoate (20:1)	eicosenoate (20:1n9 or 1n11)		4445895	"HMDB0002231,HMDB0062436"	C16526	"5282768,5282769,94159"	Neg
100008930	209	52285	164313	Lipid	Long Chain Monounsaturated Fatty Acid	1555	NAMED	ZQPPMHVWECSIRJ-KTKRTIGZSA-N	OC(CCCCCCC/C=C\CCCCCCCC)=O	oleate/vaccenate (18:1)	oleate/vaccenate (18:1)			"HMDB0003231,HMDB0000573,HMDB0240219,HMDB0000207"	"C21944,C08367,C01712,C00712"	"5282761,637517,5281127,445639"	Neg
180	209	1105	125969	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1589	NAMED	OYHQOLUKZRVURQ-HZJYTTRNSA-N	OC(CCCCCCC/C=C\C/C=C\CCCCC)=O	linoleate (18:2n6)	linoleate (18:2n6)	60-33-3	4444105	"HMDB0006270,HMDB0000673"	C01595	5280450	Neg
229	209	1110	125971	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1595	NAMED	YZXBAPSDXZZRGB-DOFZRALJSA-N	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(O)=O	arachidonate (20:4n6)	arachidonate (20:4n6)	506-32-1	392692	HMDB0001043	C00219	444899	Neg
1231	209	17805	126039	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1592	NAMED	XSXIVVZCUAHUJO-HZJYTTRNSA-N	O=C(O)CCCCCCCCC/C=C\C/C=C\CCCCC	dihomo-linoleate (20:2n6)	dihomolinoleate (20:2n6)	2091-39-6	4944228	HMDB0005060	C16525	6439848	Neg
2050	209	18467	126840	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1582	NAMED	JAZBEHYOTPTENJ-JLNKQSITSA-N	O=C(O)CCC\C=C/C/C=C\C/C=C\C/C=C\C/C=C\CC	eicosapentaenoate (EPA; 20:5n3)	eicosapentaenoate (EPA; 20:5n3)	"10-2005-9,10417-94-4"	393682	HMDB0001999	C06428	446284	Neg
100000665	209	44675	126139	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1585	NAMED	MBMBGCFOFBJSGT-KUBAVDMBSA-N	CC\C=C/C\C=C/C\C=C/C/C=C\C/C=C\C/C=C\CCC(O)=O	docosahexaenoate (DHA; 22:6n3)	docosahexaenoate (DHA; 22:6n3)	6217-54-5	393183	HMDB0002183	C06429	445580	Neg
100001181	209	32504	125862	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1584	NAMED	YUFFSWGQGVEMMI-JLNKQSITSA-N	O=C(O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	docosapentaenoate (n3 DPA; 22:5n3)	docosapentaenoate (DPA; 22:5n3)	2234-74-4		"HMDB0006528,HMDB0001976"	C16513	6441454	Neg
100001182	209	32415	125824	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1599	NAMED	HVGRZDASOHMCSK-AVQMFFATSA-N	CCCCC/C=C/C/C=C/CCCCCCCCCCCC(O)=O	docosadienoate (22:2n6)	docosadienoate (22:2n6)	7370-49-2	4445934	HMDB0061714	C16533	5282807	Neg
100001193	209	32980	125866	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1597	NAMED	TWSWSIQAPQLDBP-CGRWFSSPSA-N	O=C(CCCCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)O	adrenate (22:4n6)	adrenate (22:4n6)	2091-25-0	4445971	HMDB0002226	C16527	"5282844,5497181"	Neg
100001229	209	33969	126890	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1579	NAMED	JIWBIWFOSCKQMA-LTKCOYKYSA-N	CC\C=C/C\C=C/C\C=C/C\C=C/CCCCC(O)=O	stearidonate (18:4n3)	stearidonate (18:4n3)	111174-40-4	4471933	HMDB0006547	C16300	5312508	Neg
100001337	209	34035	143703	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1591	NAMED	DTOSIQBPPRVQHS-PDBXOOCHSA-N	O=C(O)CCCCCCC/C=C\C/C=C\C/C=C\CC	linolenate [alpha or gamma; (18:3n3 or 6)]	linolenate (18:3n3 or 3n6)		4444437	"HMDB0003073,HMDB0001388"	"C06426,C06427"	"5280933,5280934"	Neg
100001580	209	37478	127695	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1598	NAMED	AVKOENOBFIYBSA-WMPRHZDHSA-N	OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	docosapentaenoate (n6 DPA; 22:5n6)	docosapentaenoate (n6 DPA; 22:5n6)	25182-74-5	4945614	HMDB0001976	C16513	6441454	Neg
100001739	209	35718	143707	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1594	NAMED	AHANXAKGNAKFSK-PDBXOOCHSA-N	CC\C=C/C\C=C/C\C=C/CCCCCCCCCC(O)=O	dihomo-linolenate (20:3n3 or n6)	dihomolinolenate (20:3n3 or 3n6)	17046-59-2	4471954	HMDB0002925	C03242	5280581	Neg
100009394	209	57652	212703	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1588	NAMED	WPJGPAAPSBVXNU-HZJYTTRNSA-N	CCCCC/C=C\C/C=C\CCCCCC(O)=O	hexadecadienoate (16:2n6)	hexadecadienoate (16:2n6)	28290-73-5	13628094	HMDB0000477		13932172	Neg
100015797	209	57658	212715	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1583	NAMED	OQOCQFSPEWCSDO-JLNKQSITSA-N	OC(CCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O	heneicosapentaenoate (21:5n3)	heneicosapentaenoate (21:5n3)	24257-10-1	10171040			11998573	Neg
100020343	209	62850	220619	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1572	NAMED	HXHZGHRLVRFQDR-HZJYTTRNSA-N	OC(CCC/C=C\C/C=C\CCCCC)=O	tetradecadienoate (14:2)*	tetradecadienoate (14:2)*	39039-37-7	4471834	HMDB0000560		5312409	Neg
314	209	12125	165436	Lipid	Long Chain Saturated Fatty Acid	1541	NAMED	UKMSUNONTOPOIO-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCCCCCC(O)=O	behenate (22:0)*	behenate (22:0)*	112-85-6	7923	HMDB0000944	C08281	8215	Neg
424	209	1336	125720	Lipid	Long Chain Saturated Fatty Acid	1532	NAMED	IPCSVZSSVZVIGE-UHFFFAOYSA-N	OC(CCCCCCCCCCCCCCC)=O	palmitate (16:0)	palmitate (16:0)	57-10-3	960	HMDB0000220	C00249	985	Neg
439	209	1358	125724	Lipid	Long Chain Saturated Fatty Acid	1536	NAMED	QIQXTHQIDYTFRH-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCC(O)=O	stearate (18:0)	stearate (18:0)	57-11-4	5091	HMDB0000827	C01530	5281	Neg
519	209	1365	125728	Lipid	Long Chain Saturated Fatty Acid	1529	NAMED	TUNFSRHWOTWDNC-UHFFFAOYSA-N	OC(CCCCCCCCCCCCC)=O	myristate (14:0)	myristate (14:0)	544-63-8	10539	HMDB0000806	C06424	11005	Neg
891	209	1121	125718	Lipid	Long Chain Saturated Fatty Acid	1534	NAMED	KEMQGTRYUADPNZ-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCCCC	margarate (17:0)	margarate (17:0)	506-12-7	10033	HMDB0002259		10465	Neg
892	209	1356	125722	Lipid	Long Chain Saturated Fatty Acid	1538	NAMED	ISYWECDDZWTKFF-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCCC(O)=O	nonadecanoate (19:0)	nonadecanoate (19:0)	646-30-0	12071	HMDB0000772	C16535	12591	Neg
893	209	1118	125716	Lipid	Long Chain Saturated Fatty Acid	1539	NAMED	VKOBVWXKNCXXDE-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCCCC(O)=O	arachidate (20:0)	arachidate (20:0)	506-30-9	10035	HMDB0002212	C06425	10467	Neg
980	209	1361	125726	Lipid	Long Chain Saturated Fatty Acid	1531	NAMED	WQEPLUUGTLDZJY-UHFFFAOYSA-N	O=C(O)CCCCCCCCCCCCCC	pentadecanoate (15:0)	pentadecanoate (15:0)	"10002-84-2,1002-84-2"	13249	HMDB0000826	C16537	13849	Neg
189	400	1498	155380	Amino Acid	Lysine Metabolism	118	NAMED	MXNRLFUSFKVQSK-UHFFFAOYSA-N	C[N+](C)(CCCCC(C([O-])=O)N)C	"N6,N6,N6-trimethyllysine"	"N6,N6,N6-trimethyllysine"	23284-33-5	140379	HMDB0001325	C03793	440120	Pos Early
381	209	6146	126007	Amino Acid	Lysine Metabolism	125	NAMED	OYIFNHCXNCRBQI-UHFFFAOYSA-N	OC(CCCC(N)C(O)=O)=O	2-aminoadipate	2-aminoadipate	"1118-90-7,542-32-5"	456	HMDB0000510	C00956	92136	Neg
407	400	1301	155354	Amino Acid	Lysine Metabolism	107	NAMED	KDXKERNSBIXSRK-UHFFFAOYSA-N	NC(C(O)=O)CCCCN	lysine	lysine	56-87-1	5747	HMDB0003405	"C00739,C00047"	5962	Pos Early
1025	400	1444	155369	Amino Acid	Lysine Metabolism	133	NAMED	HXEACLLIILLPRG-UHFFFAOYSA-N	OC(C1NCCCC1)=O	pipecolate	pipecolate	4043-87-2		HMDB0000070			Pos Early
100000054	400	15685	155573	Amino Acid	Lysine Metabolism	121	NAMED	YSMODUONRAFBET-AKGZTFGVSA-N	N[C@@H](CCC(O)CN)C(O)=O	5-hydroxylysine	5-hydroxylysine	13204-98-3	1002	HMDB0000450	C16741	3032849	Pos Early
100001593	400	44664	157075	Amino Acid	Lysine Metabolism	129	NAMED	NXJAXUYOQLTISD-UHFFFAOYSA-N	[O-]C(CC(C[N+](C)(C)C)OC(CCCC(O)=O)=O)=O	glutarylcarnitine (C5-DC)	glutarylcarnitine (C5-DC)	102636-82-8	21403175	HMDB0013130		71317118	Pos Early
100001721	305	36751	145848	Amino Acid	Lysine Metabolism	108	NAMED	VEYYWZRYIYDQJM-ZETCQYMHSA-N	OC([C@H](CCCCN)NC(C)=O)=O	N2-acetyllysine	N2-acetyllysine	1946-82-3	83869	HMDB0000446	C12989	92907	Polar
100001734	209	36752	128287	Amino Acid	Lysine Metabolism	109	NAMED	DTERQYGMUDWYAZ-ZETCQYMHSA-N	N[C@@H](CCCCNC(C)=O)C(O)=O	N6-acetyllysine	N6-acetyllysine	692-04-6	83801	HMDB0000206	C02727	92832	Neg
100002462	400	43582	208402	Amino Acid	Lysine Metabolism	122	NAMED	OWGKYELXGFKIHH-MYLOADSESA-N	O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)OC1OC(CCC(N)C(O)=O)CN	5-(galactosylhydroxy)-lysine	5-(galactosylhydroxy)-lysine	32448-36-5				66995551	Pos Early
100003415	400	62860	220638	Amino Acid	Lysine Metabolism	116	NAMED	PQNASZJZHFPQLE-LURJTMIESA-N	O=C([C@H](CCCCNC)N)O	N6-methyllysine	N6-methyllysine	1188-07-4	144469	HMDB0002038	C02728	164795	Pos Early
100004499	209	43231	143979	Amino Acid	Lysine Metabolism	135	NAMED	FZXCPFJMYOQZCA-UHFFFAOYSA-N	OC(C1CCCC(N1)=O)=O	6-oxopiperidine-2-carboxylate	6-oxopiperidine-2-carboxylate	34622-39-4	2282737	HMDB0061705		3014237	Neg
100005373	400	46227	221883	Amino Acid	Lysine Metabolism	123	NAMED	BFSYFTQDGRDJNV-QCNRFFRDSA-N	OC[C@@H](O)[C@@H](O)[C@H](O)C(CNCCCC[C@@H](N)C(O)=O)=O	fructosyllysine	fructosyllysine	21291-40-7	110281	HMDB0034879		9839580	Pos Early
100015962	400	57687	213101	Amino Acid	Lysine Metabolism	140	NAMED	CDLVFVFTRQPQFU-UHFFFAOYSA-N	C[N+](C)(C)CCCCC([O-])=O	"N,N,N-trimethyl-5-aminovalerate"	"N,N,N-trimethyl-5-aminovalerate"		34236878			14274897	Pos Early
100020417	400	62862	220645	Amino Acid	Lysine Metabolism	117	NAMED	XXEWFEBMSGLYBY-ZETCQYMHSA-N	OC([C@@H](N)CCCCN(C)C)=O	"N6,N6-dimethyllysine"	"N6,N6-dimethyllysine"	2259-86-1	167778	HMDB0013287	C05545	193344	Pos Early
100020545	400	63254	222161	Amino Acid	Lysine Metabolism	112	NAMED	UNPVIYLDJYPILW-VIFPVBQESA-N	OC([C@@H](NC(C)=O)CCCCN(C)C)=O	"N2-acetyl,N6,N6-dimethyllysine"	"N2-acetyl,N6,N6-dimethyllysine"						Pos Early
100020546	400	62954	220835	Amino Acid	Lysine Metabolism	111	NAMED	MKWKYAGEJHBUOX-QMMMGPOBSA-N	OC([C@@H](NC(C)=O)CCCCNC)=O	"N2-acetyl,N6-methyllysine"	"N2-acetyl,N6-methyllysine"						Pos Early
100020842	400	62819	220461	Amino Acid	Lysine Metabolism	139	NAMED	UYZSNVLEDLCWGU-UHFFFAOYSA-N	CN(C)CCCCC(O)=O	"N,N-dimethyl-5-aminovalerate"	"N,N-dimethyl-5-aminovalerate"						Pos Early
100021123	400	62959	220848	Amino Acid	Lysine Metabolism	119	NAMED	ZRJHLGYVUCPZNH-MQWKRIRWSA-N	[O-]C([C@@H](N)C(O)CCC[N+](C)(C)C)=O	"hydroxy-N6,N6,N6-trimethyllysine*"	"hydroxy-N6,N6,N6-trimethyllysine*"						Pos Early
100021760	305	63920	223829	Amino Acid	Lysine Metabolism	141	NAMED	FTTGAAZKBNZDCZ-LURJTMIESA-N	CC(N[C@@](CCCC(O)=O)(C(O)=O)[H])=O	N-acetyl-2-aminoadipate	N-acetyl-2-aminoadipate		392027		C12986	443992	Polar
100000630	402	19260	161188	Lipid	Lysophospholipid	2725	NAMED	JZWNYZVVZXZRRH-YFKVPUFHSA-N	CCCCCCCC\C=C/CCCCCCCC(OC[C@]([H])(COP(O)(OC[C@]([NH3+])(C([O-])=O)[H])=O)O)=O	1-oleoyl-GPS (18:1)	1-oleoyl-GPS (18:1)	326589-90-6	7826049	HMDB0061694		85036846	Pos Late
100000656	209	19324	128173	Lipid	Lysophospholipid	2743	NAMED	MXAFDFDAIFZFET-CLBYPKMISA-N	[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCCCCCCCCCCCCCCCC)=O)O)=O)([C@]1(O)[H])[H])O	1-stearoyl-GPI (18:0)	1-stearoyl-GPI (18:0)	796963-93-4	21403067	HMDB0240261		"71581135,42607495"	Neg
100001263	402	33955	158599	Lipid	Lysophospholipid	2622	NAMED	ASWBNKHCZGQVJV-UHFFFAOYSA-N	O=P(OCC[N+](C)(C)C)([O-])OCC(O)COC(CCCCCCCCCCCCCCC)=O	1-palmitoyl-GPC (16:0)	1-palmitoyl-GPC (16:0)	17364-16-8	78064	HMDB0010382	C04102	86554	Pos Late
100001271	402	33961	158603	Lipid	Lysophospholipid	2633	NAMED	IHNKQIMGVNPMTC-RUZDIDTESA-N	O[C@H](COC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O	1-stearoyl-GPC (18:0)	1-stearoyl-GPC (18:0)	19420-57-6	435389	HMDB0010384		497300	Pos Late
100001272	402	48258	160285	Lipid	Lysophospholipid	2635	NAMED	YAMUFBLWGFFICM-PTGWMXDISA-N	O[C@H](COC(CCCCCCC/C=C\CCCCCCCC)=O)COP(OCC[N+](C)(C)C)([O-])=O	1-oleoyl-GPC (18:1)	1-oleoyl-GPC (18:1)	19420-56-5	17240641	HMDB0002815	C03916	16081932	Pos Late
100001395	209	34419	126944	Lipid	Lysophospholipid	2638	NAMED	SPJFYYJXNPEZDW-UTJQPWESSA-N	O=P(OCC(O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([O-])OCC[N+](C)(C)C	1-linoleoyl-GPC (18:2)	1-linoleoyl-GPC (18:2)		10160888	HMDB0010386	C04100	11988421	Neg
100001461	402	42398	159466	Lipid	Lysophospholipid	2691	NAMED	BBYWOYAFBUOUFP-JOCHJYFZSA-N	O=P(OCC[NH3+])([O-])OC[C@H](O)COC(CCCCCCCCCCCCCCCCC)=O	1-stearoyl-GPE (18:0)	1-stearoyl-GPE (18:0)	69747-55-3	7826018	HMDB0011130		9547068	Pos Late
100001511	402	33230	158553	Lipid	Lysophospholipid	2624	NAMED	LFUDDCMNKWEORN-KHPPLWFESA-N	O=P(OCC[N+](C)(C)C)([O-])OCC(O)COC(CCCCCCC/C=C\CCCCCC)=O	1-palmitoleoyl-GPC (16:1)*	1-palmitoleoyl-GPC (16:1)*		21403152	HMDB0010383		24779461	Pos Late
100001551	402	33228	158552	Lipid	Lysophospholipid	2657	NAMED	LAXQYRRMGGEGOH-JXRLJXCWSA-N	C[N+](C)(C)CCOP(OC[C@@](O)([H])COC(CCC\C=C/C\C=C/C/C=C\C/C=C\CCCCC)=O)([O-])=O	1-arachidonoyl-GPC (20:4n6)*	1-arachidonoyl-GPC (20:4n6)*		21403155	HMDB0010395	C05208	24779476	Pos Late
100001561	209	47118	148450	Lipid	Lysophospholipid	2625	NAMED	GKXPPJQBVCKAGD-DJYGDJEFSA-N	OC[C@](OC(CCCCCCCC/C=C\CCCCC)=O)([H])COP(OCC[N+](C)(C)C)([O-])=O	2-palmitoleoyl-GPC (16:1)*	2-palmitoleoyl-GPC (16:1)*		21403164	HMDB10383		122164832	Neg
100001562	209	35253	126137	Lipid	Lysophospholipid	2623	NAMED	NEGQHKSYEYVFTD-HSZRJFAPSA-N	OC[C@](OC(CCCCCCCCCCCCCCC)=O)([H])COP(OCC[N+](C)(C)C)([O-])=O	2-palmitoyl-GPC (16:0)*	2-palmitoyl-GPC (16:0)*		21403165	HMDB0061702		15061532	Neg
100001567	402	35631	158748	Lipid	Lysophospholipid	2684	NAMED	YVYMBNSKXOXSKW-HXUWFJFHSA-N	O=P(OCC[NH3+])([O-])OC[C@H](O)COC(CCCCCCCCCCCCCCC)=O	1-palmitoyl-GPE (16:0)	1-palmitoyl-GPE (16:0)	53862-35-4	7826019	HMDB0011503		9547069	Pos Late
100001569	402	35628	158745	Lipid	Lysophospholipid	2693	NAMED	PYVRVRFVLRNJLY-MZMPXXGTSA-N	O=P(OCC[NH3+])([O-])OC[C@H](O)COC(CCCCCCC\C=C/CCCCCCCC)=O	1-oleoyl-GPE (18:1)	1-oleoyl-GPE (18:1)	89576-29-4	7826021	HMDB0011506		9547071	Pos Late
100001570	402	36600	158788	Lipid	Lysophospholipid	2695	NAMED	DBHKHNGBVGWQJE-HZJYTTRNSA-N	O=P(OCC(O)COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)(O)OCCN	1-linoleoyl-GPE (18:2)*	1-linoleoyl-GPE (18:2)*		21403170	HMDB0011507		52925130	Pos Late
100001571	402	35186	158719	Lipid	Lysophospholipid	2708	NAMED	ROPRRXYVXLDXQO-XSQXPFHXSA-N	NCCOP(OC[C@@](O)([H])COC(CCC\C=C/C\C=C/C/C=C\C/C=C\CCCCC)=O)(O)=O	1-arachidonoyl-GPE (20:4n6)*	1-arachidonoyl-GPE (20:4n6)*		21403171	HMDB0011517		42607465	Pos Late
100001654	209	34214	142524	Lipid	Lysophospholipid	2753	NAMED	LXUGKKVCSTYZFK-OSKOXSHBSA-N	[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)O)=O)([C@]1(O)[H])[H])O	1-arachidonoyl-GPI (20:4)*	1-arachidonoyl-GPI (20:4)*			HMDB0061690		121596217	Neg
100001655	209	35305	146820	Lipid	Lysophospholipid	2739	NAMED	UOXRPRZMAROFPH-AQFLIPHUSA-N	[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCCCCCCCCCCCCCC)=O)O)=O)([C@]1(O)[H])[H])O	1-palmitoyl-GPI (16:0)	1-palmitoyl-GPI (16:0)			HMDB0061695		71296207	Neg
100001777	209	36602	146821	Lipid	Lysophospholipid	2745	NAMED	UGDOFRYHDCDVHD-JCASDCETSA-N	[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCCCCCC/C=C\CCCCCCCC)=O)O)=O)([C@]1(O)[H])[H])O	1-oleoyl-GPI (18:1)	1-oleoyl-GPI (18:1)			HMDB0061693		86289645	Neg
100001778	209	36594	146822	Lipid	Lysophospholipid	2747	NAMED	SAHCQBPGXQFTRA-WNOZMNFTSA-N	[H]C(C(O)(C(O)([C@](O)1[H])[H])[H])([C@@](OP(O)(OC[C@@]([H])(COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)O)=O)([C@]1(O)[H])[H])O	1-linoleoyl-GPI (18:2)*	1-linoleoyl-GPI* (18:2)*			HMDB0240597		11124828	Neg
100002873	402	49617	161405	Lipid	Lysophospholipid	2671	NAMED	SKJMUADLQLZAGH-WJOKGBTCSA-N	CCCCCCCCCCCCCCCCCCCCCCCC(OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O)=O	1-lignoceroyl-GPC (24:0)	1-lignoceroyl-GPC (24:0)	325171-59-3	24766539	HMDB0010405		24779481	Pos Late
100003901	209	41220	142786	Lipid	Lysophospholipid	2692	NAMED	KIHAGWUUUHJRMS-JOCHJYFZSA-N	OC[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[NH3+])([O-])=O	2-stearoyl-GPE (18:0)*	2-stearoyl-GPE (18:0)*		24769218	HMDB0011129		"90658453,53480667"	Neg
100004327	209	45966	148646	Lipid	Lysophospholipid	2724	NAMED	ZPDQFUYPBVXUKS-KEKNWZKVSA-N	O=P(O)(OCC(O)COC(CCCCCCCCCCCCCCCCC)=O)OC[C@@H](C(O)=O)N	1-stearoyl-GPS (18:0)*	1-stearoyl-GPS (18:0)*		7826051	HMDB0061698		74819135	Neg
